Version = 2.0
Id,Category,DM Address,Name,PLCNo,40000,ModbusAddress,AlgoNo,Length,DataType,BitNo,UseEngUnit,Offset,Span,Monitor,Control,Direction,IOType,EnableTraceLog,Description,Remark,,,,,,,,
111,IO Monitor,D10215,PLC1_Output_81_96,1,215,40215,0,1,UInt16,0,0,0,0,0,1,PLC?IPC,None,,PLC1 I/O Output (NO.81?NO.96). Output1_81~Output1_96,Change each I/O information to 0?1 for each 16-bit,,,,,,,,
112,IO Monitor,D10216,PLC1_Output_97_112,1,216,40216,0,1,UInt16,0,0,0,0,0,1,PLC?IPC,None,,PLC1 I/O Output (NO.97?NO.112). Output1_97~Output1_112,Change each I/O information to 0?1 for each 16-bit,,,,,,,,
113,IO Monitor,D10217,PLC1_Output_113_128,1,217,40217,0,1,UInt16,0,0,0,0,0,1,PLC?IPC,None,,PLC1 I/O Output (NO.113?NO.128). Output1_113~Output1_128,Change each I/O information to 0?1 for each 16-bit,,,,,,,,
114,IO Monitor,D10218,PLC1_Output_129_144,1,218,40218,0,1,UInt16,0,0,0,0,0,1,PLC?IPC,None,,PLC1 I/O Output (NO.129?NO.144). Output1_129~Output1_144,Change each I/O information to 0?1 for each 16-bit,,,,,,,,
115,IO Monitor,D10219,PLC1_Output_145_160,1,219,40219,0,1,UInt16,0,0,0,0,0,1,PLC?IPC,None,,PLC1 I/O Output (NO.145?NO.160). Output1_145~Output1_160,Change each I/O information to 0?1 for each 16-bit,,,,,,,,
116,IO Monitor,D10200.0,PLC1Input001,1,200,40200,0,1,Bit,0,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 1,,,,,,,,,
117,IO Monitor,D10200.1,PLC1Input002,1,200,40200,0,1,Bit,1,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 2,,,,,,,,,
118,IO Monitor,D10200.2,PLC1Input003,1,200,40200,0,1,Bit,2,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 3,,,,,,,,,
119,IO Monitor,D10200.3,PLC1Input004,1,200,40200,0,1,Bit,3,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 4,,,,,,,,,
120,IO Monitor,D10200.4,PLC1Input005,1,200,40200,0,1,Bit,4,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 5,,,,,,,,,
121,IO Monitor,D10200.5,PLC1Input006,1,200,40200,0,1,Bit,5,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 6,,,,,,,,,
122,IO Monitor,D10200.6,PLC1Input007,1,200,40200,0,1,Bit,6,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 7,,,,,,,,,
123,IO Monitor,D10200.7,PLC1Input008,1,200,40200,0,1,Bit,7,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 8,,,,,,,,,
124,IO Monitor,D10200.8,PLC1Input009,1,200,40200,0,1,Bit,8,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 9,,,,,,,,,
125,IO Monitor,D10200.9,PLC1Input010,1,200,40200,0,1,Bit,9,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 10,,,,,,,,,
126,IO Monitor,D10200.10,PLC1Input011,1,200,40200,0,1,Bit,10,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 11,,,,,,,,,
127,IO Monitor,D10200.11,PLC1Input012,1,200,40200,0,1,Bit,11,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 12,,,,,,,,,
128,IO Monitor,D10200.12,PLC1Input013,1,200,40200,0,1,Bit,12,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 13,,,,,,,,,
129,IO Monitor,D10200.13,PLC1Input014,1,200,40200,0,1,Bit,13,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 14,,,,,,,,,
130,IO Monitor,D10200.14,PLC1Input015,1,200,40200,0,1,Bit,14,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 15,,,,,,,,,
131,IO Monitor,D10200.15,PLC1Input016,1,200,40200,0,1,Bit,15,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 16,,,,,,,,,
132,IO Monitor,D10201.0,PLC1Input017,1,201,40201,0,1,Bit,0,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 17,,,,,,,,,
133,IO Monitor,D10201.1,PLC1Input018,1,201,40201,0,1,Bit,1,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 18,,,,,,,,,
134,IO Monitor,D10201.2,PLC1Input019,1,201,40201,0,1,Bit,2,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 19,,,,,,,,,
135,IO Monitor,D10201.3,PLC1Input020,1,201,40201,0,1,Bit,3,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 20,,,,,,,,,
136,IO Monitor,D10201.4,PLC1Input021,1,201,40201,0,1,Bit,4,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 21,,,,,,,,,
137,IO Monitor,D10201.5,PLC1Input022,1,201,40201,0,1,Bit,5,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 22,,,,,,,,,
138,IO Monitor,D10201.6,PLC1Input023,1,201,40201,0,1,Bit,6,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 23,,,,,,,,,
139,IO Monitor,D10201.7,PLC1Input024,1,201,40201,0,1,Bit,7,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 24,,,,,,,,,
140,IO Monitor,D10201.8,PLC1Input025,1,201,40201,0,1,Bit,8,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 25,,,,,,,,,
141,IO Monitor,D10201.9,PLC1Input026,1,201,40201,0,1,Bit,9,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 26,,,,,,,,,
142,IO Monitor,D10201.10,PLC1Input027,1,201,40201,0,1,Bit,10,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 27,,,,,,,,,
143,IO Monitor,D10201.11,PLC1Input028,1,201,40201,0,1,Bit,11,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 28,,,,,,,,,
144,IO Monitor,D10201.12,PLC1Input029,1,201,40201,0,1,Bit,12,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 29,,,,,,,,,
145,IO Monitor,D10201.13,PLC1Input030,1,201,40201,0,1,Bit,13,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 30,,,,,,,,,
146,IO Monitor,D10201.14,PLC1Input031,1,201,40201,0,1,Bit,14,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 31,,,,,,,,,
147,IO Monitor,D10201.15,PLC1Input032,1,201,40201,0,1,Bit,15,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 32,,,,,,,,,
148,IO Monitor,D10202.0,PLC1Input033,1,202,40202,0,1,Bit,0,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 33,,,,,,,,,
149,IO Monitor,D10202.1,PLC1Input034,1,202,40202,0,1,Bit,1,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 34,,,,,,,,,
150,IO Monitor,D10202.2,PLC1Input035,1,202,40202,0,1,Bit,2,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 35,,,,,,,,,
151,IO Monitor,D10202.3,PLC1Input036,1,202,40202,0,1,Bit,3,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 36,,,,,,,,,
152,IO Monitor,D10202.4,PLC1Input037,1,202,40202,0,1,Bit,4,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 37,,,,,,,,,
153,IO Monitor,D10202.5,PLC1Input038,1,202,40202,0,1,Bit,5,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 38,,,,,,,,,
154,IO Monitor,D10202.6,PLC1Input039,1,202,40202,0,1,Bit,6,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 39,,,,,,,,,
155,IO Monitor,D10202.7,PLC1Input040,1,202,40202,0,1,Bit,7,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 40,,,,,,,,,
156,IO Monitor,D10202.8,PLC1Input041,1,202,40202,0,1,Bit,8,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 41,,,,,,,,,
157,IO Monitor,D10202.9,PLC1Input042,1,202,40202,0,1,Bit,9,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 42,,,,,,,,,
158,IO Monitor,D10202.10,PLC1Input043,1,202,40202,0,1,Bit,10,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 43,,,,,,,,,
159,IO Monitor,D10202.11,PLC1Input044,1,202,40202,0,1,Bit,11,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 44,,,,,,,,,
160,IO Monitor,D10202.12,PLC1Input045,1,202,40202,0,1,Bit,12,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 45,,,,,,,,,
161,IO Monitor,D10202.13,PLC1Input046,1,202,40202,0,1,Bit,13,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 46,,,,,,,,,
162,IO Monitor,D10202.14,PLC1Input047,1,202,40202,0,1,Bit,14,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 47,,,,,,,,,
163,IO Monitor,D10202.15,PLC1Input048,1,202,40202,0,1,Bit,15,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 48,,,,,,,,,
164,IO Monitor,D10203.0,PLC1Input049,1,203,40203,0,1,Bit,0,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 49,,,,,,,,,
165,IO Monitor,D10203.1,PLC1Input050,1,203,40203,0,1,Bit,1,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 50,,,,,,,,,
166,IO Monitor,D10203.2,PLC1Input051,1,203,40203,0,1,Bit,2,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 51,,,,,,,,,
167,IO Monitor,D10203.3,PLC1Input052,1,203,40203,0,1,Bit,3,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 52,,,,,,,,,
168,IO Monitor,D10203.4,PLC1Input053,1,203,40203,0,1,Bit,4,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 53,,,,,,,,,
169,IO Monitor,D10203.5,PLC1Input054,1,203,40203,0,1,Bit,5,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 54,,,,,,,,,
170,IO Monitor,D10203.6,PLC1Input055,1,203,40203,0,1,Bit,6,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 55,,,,,,,,,
171,IO Monitor,D10203.7,PLC1Input056,1,203,40203,0,1,Bit,7,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 56,,,,,,,,,
172,IO Monitor,D10203.8,PLC1Input057,1,203,40203,0,1,Bit,8,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 57,,,,,,,,,
173,IO Monitor,D10203.9,PLC1Input058,1,203,40203,0,1,Bit,9,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 58,,,,,,,,,
174,IO Monitor,D10203.10,PLC1Input059,1,203,40203,0,1,Bit,10,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 59,,,,,,,,,
175,IO Monitor,D10203.11,PLC1Input060,1,203,40203,0,1,Bit,11,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 60,,,,,,,,,
176,IO Monitor,D10203.12,PLC1Input061,1,203,40203,0,1,Bit,12,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 61,,,,,,,,,
177,IO Monitor,D10203.13,PLC1Input062,1,203,40203,0,1,Bit,13,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 62,,,,,,,,,
178,IO Monitor,D10203.14,PLC1Input063,1,203,40203,0,1,Bit,14,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 63,,,,,,,,,
179,IO Monitor,D10203.15,PLC1Input064,1,203,40203,0,1,Bit,15,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 64,,,,,,,,,
180,IO Monitor,D10204.0,PLC1Input065,1,204,40204,0,1,Bit,0,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 65,,,,,,,,,
181,IO Monitor,D10204.1,PLC1Input066,1,204,40204,0,1,Bit,1,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 66,,,,,,,,,
182,IO Monitor,D10204.2,PLC1Input067,1,204,40204,0,1,Bit,2,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 67,,,,,,,,,
183,IO Monitor,D10204.3,PLC1Input068,1,204,40204,0,1,Bit,3,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 68,,,,,,,,,
184,IO Monitor,D10204.4,PLC1Input069,1,204,40204,0,1,Bit,4,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 69,,,,,,,,,
185,IO Monitor,D10204.5,PLC1Input070,1,204,40204,0,1,Bit,5,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 70,,,,,,,,,
186,IO Monitor,D10204.6,PLC1Input071,1,204,40204,0,1,Bit,6,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 71,,,,,,,,,
187,IO Monitor,D10204.7,PLC1Input072,1,204,40204,0,1,Bit,7,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 72,,,,,,,,,
188,IO Monitor,D10204.8,PLC1Input073,1,204,40204,0,1,Bit,8,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 73,,,,,,,,,
189,IO Monitor,D10204.9,PLC1Input074,1,204,40204,0,1,Bit,9,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 74,,,,,,,,,
190,IO Monitor,D10204.10,PLC1Input075,1,204,40204,0,1,Bit,10,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 75,,,,,,,,,
191,IO Monitor,D10204.11,PLC1Input076,1,204,40204,0,1,Bit,11,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 76,,,,,,,,,
192,IO Monitor,D10204.12,PLC1Input077,1,204,40204,0,1,Bit,12,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 77,,,,,,,,,
193,IO Monitor,D10204.13,PLC1Input078,1,204,40204,0,1,Bit,13,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 78,,,,,,,,,
194,IO Monitor,D10204.14,PLC1Input079,1,204,40204,0,1,Bit,14,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 79,,,,,,,,,
195,IO Monitor,D10204.15,PLC1Input080,1,204,40204,0,1,Bit,15,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 80,,,,,,,,,
196,IO Monitor,D10205.0,PLC1Input081,1,205,40205,0,1,Bit,0,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 81,,,,,,,,,
197,IO Monitor,D10205.1,PLC1Input082,1,205,40205,0,1,Bit,1,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 82,,,,,,,,,
198,IO Monitor,D10205.2,PLC1Input083,1,205,40205,0,1,Bit,2,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 83,,,,,,,,,
199,IO Monitor,D10205.3,PLC1Input084,1,205,40205,0,1,Bit,3,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 84,,,,,,,,,
200,IO Monitor,D10205.4,PLC1Input085,1,205,40205,0,1,Bit,4,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 85,,,,,,,,,
201,IO Monitor,D10205.5,PLC1Input086,1,205,40205,0,1,Bit,5,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 86,,,,,,,,,
202,IO Monitor,D10205.6,PLC1Input087,1,205,40205,0,1,Bit,6,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 87,,,,,,,,,
203,IO Monitor,D10205.7,PLC1Input088,1,205,40205,0,1,Bit,7,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 88,,,,,,,,,
204,IO Monitor,D10205.8,PLC1Input089,1,205,40205,0,1,Bit,8,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 89,,,,,,,,,
205,IO Monitor,D10205.9,PLC1Input090,1,205,40205,0,1,Bit,9,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 90,,,,,,,,,
206,IO Monitor,D10205.10,PLC1Input091,1,205,40205,0,1,Bit,10,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 91,,,,,,,,,
207,IO Monitor,D10205.11,PLC1Input092,1,205,40205,0,1,Bit,11,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 92,,,,,,,,,
208,IO Monitor,D10205.12,PLC1Input093,1,205,40205,0,1,Bit,12,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 93,,,,,,,,,
209,IO Monitor,D10205.13,PLC1Input094,1,205,40205,0,1,Bit,13,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 94,,,,,,,,,
210,IO Monitor,D10205.14,PLC1Input095,1,205,40205,0,1,Bit,14,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 95,,,,,,,,,
211,IO Monitor,D10205.15,PLC1Input096,1,205,40205,0,1,Bit,15,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 96,,,,,,,,,
212,IO Monitor,D10206.0,PLC1Input097,1,206,40206,0,1,Bit,0,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 97,,,,,,,,,
213,IO Monitor,D10206.1,PLC1Input098,1,206,40206,0,1,Bit,1,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 98,,,,,,,,,
214,IO Monitor,D10206.2,PLC1Input099,1,206,40206,0,1,Bit,2,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 99,,,,,,,,,
215,IO Monitor,D10206.3,PLC1Input100,1,206,40206,0,1,Bit,3,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 100,,,,,,,,,
216,IO Monitor,D10206.4,PLC1Input101,1,206,40206,0,1,Bit,4,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 101,,,,,,,,,
217,IO Monitor,D10206.5,PLC1Input102,1,206,40206,0,1,Bit,5,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 102,,,,,,,,,
218,IO Monitor,D10206.6,PLC1Input103,1,206,40206,0,1,Bit,6,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 103,,,,,,,,,
219,IO Monitor,D10206.7,PLC1Input104,1,206,40206,0,1,Bit,7,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 104,,,,,,,,,
220,IO Monitor,D10206.8,PLC1Input105,1,206,40206,0,1,Bit,8,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 105,,,,,,,,,
221,IO Monitor,D10206.9,PLC1Input106,1,206,40206,0,1,Bit,9,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 106,,,,,,,,,
222,IO Monitor,D10206.10,PLC1Input107,1,206,40206,0,1,Bit,10,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 107,,,,,,,,,
223,IO Monitor,D10206.11,PLC1Input108,1,206,40206,0,1,Bit,11,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 108,,,,,,,,,
224,IO Monitor,D10206.12,PLC1Input109,1,206,40206,0,1,Bit,12,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 109,,,,,,,,,
225,IO Monitor,D10206.13,PLC1Input110,1,206,40206,0,1,Bit,13,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 110,,,,,,,,,
226,IO Monitor,D10206.14,PLC1Input111,1,206,40206,0,1,Bit,14,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 111,,,,,,,,,
227,IO Monitor,D10206.15,PLC1Input112,1,206,40206,0,1,Bit,15,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 112,,,,,,,,,
228,IO Monitor,D10207.0,PLC1Input113,1,207,40207,0,1,Bit,0,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 113,,,,,,,,,
229,IO Monitor,D10207.1,PLC1Input114,1,207,40207,0,1,Bit,1,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 114,,,,,,,,,
230,IO Monitor,D10207.2,PLC1Input115,1,207,40207,0,1,Bit,2,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 115,,,,,,,,,
231,IO Monitor,D10207.3,PLC1Input116,1,207,40207,0,1,Bit,3,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 116,,,,,,,,,
232,IO Monitor,D10207.4,PLC1Input117,1,207,40207,0,1,Bit,4,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 117,,,,,,,,,
233,IO Monitor,D10207.5,PLC1Input118,1,207,40207,0,1,Bit,5,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 118,,,,,,,,,
234,IO Monitor,D10207.6,PLC1Input119,1,207,40207,0,1,Bit,6,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 119,,,,,,,,,
235,IO Monitor,D10207.7,PLC1Input120,1,207,40207,0,1,Bit,7,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 120,,,,,,,,,
236,IO Monitor,D10207.8,PLC1Input121,1,207,40207,0,1,Bit,8,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 121,,,,,,,,,
237,IO Monitor,D10207.9,PLC1Input122,1,207,40207,0,1,Bit,9,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 122,,,,,,,,,
238,IO Monitor,D10207.10,PLC1Input123,1,207,40207,0,1,Bit,10,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 123,,,,,,,,,
239,IO Monitor,D10207.11,PLC1Input124,1,207,40207,0,1,Bit,11,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 124,,,,,,,,,
240,IO Monitor,D10207.12,PLC1Input125,1,207,40207,0,1,Bit,12,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 125,,,,,,,,,
241,IO Monitor,D10207.13,PLC1Input126,1,207,40207,0,1,Bit,13,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 126,,,,,,,,,
242,IO Monitor,D10207.14,PLC1Input127,1,207,40207,0,1,Bit,14,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 127,,,,,,,,,
243,IO Monitor,D10207.15,PLC1Input128,1,207,40207,0,1,Bit,15,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 128,,,,,,,,,
244,IO Monitor,D10208.0,PLC1Input129,1,208,40208,0,1,Bit,0,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 129,,,,,,,,,
245,IO Monitor,D10208.1,PLC1Input130,1,208,40208,0,1,Bit,1,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 130,,,,,,,,,
246,IO Monitor,D10208.2,PLC1Input131,1,208,40208,0,1,Bit,2,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 131,,,,,,,,,
247,IO Monitor,D10208.3,PLC1Input132,1,208,40208,0,1,Bit,3,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 132,,,,,,,,,
248,IO Monitor,D10208.4,PLC1Input133,1,208,40208,0,1,Bit,4,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 133,,,,,,,,,
249,IO Monitor,D10208.5,PLC1Input134,1,208,40208,0,1,Bit,5,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 134,,,,,,,,,
250,IO Monitor,D10208.6,PLC1Input135,1,208,40208,0,1,Bit,6,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 135,,,,,,,,,
251,IO Monitor,D10208.7,PLC1Input136,1,208,40208,0,1,Bit,7,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 136,,,,,,,,,
252,IO Monitor,D10208.8,PLC1Input137,1,208,40208,0,1,Bit,8,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 137,,,,,,,,,
253,IO Monitor,D10208.9,PLC1Input138,1,208,40208,0,1,Bit,9,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 138,,,,,,,,,
254,IO Monitor,D10208.10,PLC1Input139,1,208,40208,0,1,Bit,10,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 139,,,,,,,,,
255,IO Monitor,D10208.11,PLC1Input140,1,208,40208,0,1,Bit,11,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 140,,,,,,,,,
256,IO Monitor,D10208.12,PLC1Input141,1,208,40208,0,1,Bit,12,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 141,,,,,,,,,
257,IO Monitor,D10208.13,PLC1Input142,1,208,40208,0,1,Bit,13,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 142,,,,,,,,,
258,IO Monitor,D10208.14,PLC1Input143,1,208,40208,0,1,Bit,14,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 143,,,,,,,,,
259,IO Monitor,D10208.15,PLC1Input144,1,208,40208,0,1,Bit,15,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 144,,,,,,,,,
260,IO Monitor,D10209.0,PLC1Input145,1,209,40209,0,1,Bit,0,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 145,,,,,,,,,
261,IO Monitor,D10209.1,PLC1Input146,1,209,40209,0,1,Bit,1,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 146,,,,,,,,,
262,IO Monitor,D10209.2,PLC1Input147,1,209,40209,0,1,Bit,2,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 147,,,,,,,,,
263,IO Monitor,D10209.3,PLC1Input148,1,209,40209,0,1,Bit,3,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 148,,,,,,,,,
264,IO Monitor,D10209.4,PLC1Input149,1,209,40209,0,1,Bit,4,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 149,,,,,,,,,
265,IO Monitor,D10209.5,PLC1Input150,1,209,40209,0,1,Bit,5,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 150,,,,,,,,,
266,IO Monitor,D10209.6,PLC1Input151,1,209,40209,0,1,Bit,6,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 151,,,,,,,,,
267,IO Monitor,D10209.7,PLC1Input152,1,209,40209,0,1,Bit,7,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 152,,,,,,,,,
268,IO Monitor,D10209.8,PLC1Input153,1,209,40209,0,1,Bit,8,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 153,,,,,,,,,
269,IO Monitor,D10209.9,PLC1Input154,1,209,40209,0,1,Bit,9,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 154,,,,,,,,,
270,IO Monitor,D10209.10,PLC1Input155,1,209,40209,0,1,Bit,10,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 155,,,,,,,,,
271,IO Monitor,D10209.11,PLC1Input156,1,209,40209,0,1,Bit,11,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 156,,,,,,,,,
272,IO Monitor,D10209.12,PLC1Input157,1,209,40209,0,1,Bit,12,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 157,,,,,,,,,
